listing_id,title,url,createdAt,neighbourhood,make,model,year,age,kilometers,mileage_per_year,bodyType,noOfCylinders,horsepower,transmissionType,fuelType,regionalSpecs,exteriorColor,sellerType,city,price,log_price,scraped_at,photo_urls
16765164,"5,288 P.M |  GLS 450 AMG | 0% Downpayment | Mercedes Warranty!",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/gls-class/2026/3/5/5680-pm-gls-450-amg-0-downpayment-gls-450--2-616---1c19c3f1bbb34d02a5c3f5613c1a01b7/,,Al Quoz,mercedes-benz,gls-class,2022,4,67000,16750.0,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Dubai,269999,12.50617353426995,,
16833957,"1,959 P.M | AMG | Mercedes Warranty + S/Contract | 0% Downpayment",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/a-class/2026/5/10/2155-pm-a-200-amg-0-downpayment-mercedes-h-2-640---f057df26d6144b14a04044793bb9929d/,,Al Quoz,mercedes-benz,a-class,2022,4,85000,21250.0,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,99999,11.512915464920228,,
16622204,"4,172 P.M |  CLS 350 | 0% Downpayment | LOW MILEAGE | 2 YEARS WARRANTY!",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/cls-class/2025/11/3/5190-pm-0-downpayment-mercedes-benz-cls-lo-2-256---1aa69f706f2e4b7f8af80d3eff33815f/,,Al Quoz,mercedes-benz,cls-class,2023,3,27000,9000.0,Coupe,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,212999,12.26904274984486,,
16896078,"BUY NOW, PAY 2027 | THE BLACKLINE STANDARD | June 2030 Mercedes Warranty + Service Contract, GCC",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/g-class/2026/7/3/buy-now-pay-2027-the-blackline-standard-20-2-226---cc1d885a811b4d4b9760b9e425975719/,,Ras Al Khor Industrial,mercedes-benz,g-class,2025,1,9249,9249.0,SUV,8.0,,Automatic,Petrol,GCC,,Dealer,Dubai,989000,13.804449610604848,,
16899074,2017 Mercedes-Benz GLE Coupe 43 AMG | GCC Specs | Pristine Condition,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/gle-coupe/2026/7/5/2017-mercedes-benz-gle-coupe-43-amg-gcc-sp-2-468---73ffaf096c214f288f528c54a71cc1e5/,,Nad Al Sheba Villas,mercedes-benz,gle coupe,2017,9,97000,10777.78,Coupe,6.0,,Automatic,Petrol,GCC,,Owner,Dubai,93000,11.440354772135393,,
16605732,"2016 - BENZ C450 STATION - SUPER CLEAN - LIKE NEW - ONLY 25,000 KM",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2025/10/21/2016-benz-c450-station-super-clean-like-ne-2-807---afb17ecc71d94c23af3896e2530e8e8f/,,Ras Al Khor Industrial 3,mercedes-benz,c-class,2016,10,25000,2500.0,Wagon,6.0,,Automatic,Petrol,Japanese,,Dealer,Dubai,115000,11.652687407345388,,
16722327,"2022 - BENZ GLE63 S AMG - SUPER CLEAN - LIKE NEW - ONLY 35,000 KM",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/gle-class/2026/1/27/2017-benz-gle43-amg-super-clean-like-new-o-2-430---897101b14cde405a9d4ab6ec1da10006/,,Ras Al Khor Industrial 3,mercedes-benz,gle-class,2022,4,35000,8750.0,SUV,8.0,,Automatic,Petrol,Japanese,,Dealer,Dubai,375000,12.834681304952548,,
16891177,"2019 Mercedes-Benz CLS450 | Like Brand New | Only 31,000 KM",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/cls-class/2026/6/29/2018-mercedes-benz-cls450-like-brand-new-o-2-888---a59a7b4641574dea88375c8a2a3ecfaa/,,Ras Al Khor Industrial 3,mercedes-benz,cls-class,2019,7,31000,4428.57,Sedan,6.0,,Automatic,Petrol,Japanese,,Dealer,Dubai,155000,11.951180395901384,,
16879616,"2021 - MERCEDES BENZ E53 AMG - IMMACULATE CONDITION - ONLY 31,000 KM DONE",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/e-class/2026/6/20/2021-mercedes-benz-e53-amg-immaculate-cond-2-173---434e1a48d7b241dd9c00f67e51361f21/,,Ras Al Khor Industrial 3,mercedes-benz,e-class,2021,5,31000,6200.0,Sedan,6.0,,Automatic,Petrol,Japanese,,Dealer,Dubai,215000,12.2783933071098,,
16763805,"3,800 P.M | 0% DownPayment | Merc Warranty | MEGA SALE Prefect condition",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/a-class/2026/3/4/mercedes-2-533---bf9c308cb8e8486b8c2912e13736a58c/,,Ras Al Khor Industrial,mercedes-benz,a-class,2023,3,17800,5933.33,Hatchback,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,209999,12.254858047783506,,
16870769,Mercedes-Benz V-Class V 250 2022 GCC Specs,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/v-class/2026/6/12/mercedes-benz-v-class-v-250-2022-gcc-specs-2-852---872f97204162444fb8ab35d8fc2d45c4/,,Ras Al Khor Industrial,mercedes-benz,v-class,2022,4,56000,14000.0,Van,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,169000,12.037653993905211,,
16766489,Other,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/g-class/2026/3/6/other-2-228---73b578f7c6594346954c7c9560c19710/,,Al Quoz Industrial Area 3,mercedes-benz,g-class,2026,0,0,0.0,SUV,8.0,,Automatic,Petrol,Other,,Owner,Dubai,1100000,13.9108207377686,,
16776520,2001 | Mercedes Ben | G500 XXL (Long Wheel) | GCC Spec,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/g-class/2026/3/16/2001-mercedes-ben-g500-xxl-long-wheel-gcc--2-622---28bb5aac80564bf883fe25da464de33f/,,Al Quoz Industrial Area 1,mercedes-benz,g-class,2001,25,66591,2663.64,SUV,8.0,,Automatic,Petrol,GCC,,Dealer,Dubai,449000,13.01477816672439,,
16840173,2019 | Mercedes Benz |  GLC 250 4Matic Coupe | GCC Specs - Excellent Condition,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/glc-class/2026/5/15/2019-mercedes-benz-glc-250-4matic-coupe-gc-2-314---3cc525ed1b0d49819ca1a42c1ec71761/,,Al Quoz Industrial Area 1,mercedes-benz,glc-class,2019,7,35397,5056.71,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,155000,11.951180395901384,,
16908638,2023 Mercedes-Benz C200 Elegance - GCC Specs - Like New,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2026/7/14/2023-mercedes-benz-c200-elegance-gcc-specs-2-700---77a0a447e7ee45f891f0b673fd82eaea/,,Dubai Science Park,mercedes-benz,c-class,2023,3,133000,44333.33,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,128000,11.759785542901755,,
16766319,"AED 2,299 pm • 0% Downpayment • Mercedes E 200 Premium Coupe  • 1 Year Warranty",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/e-class/2026/3/6/aed-2356-pm-0-downpayment-mercedes-e-200-p-2-817---e310b75aec244268b5b68a3019a0f737/,,Sheikh Zayed Road,mercedes-benz,e-class,2020,6,109907,18317.83,Coupe,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,119950,11.694830268267841,,
16895105,"AED 2,394P.M • 0% Downpayment - Mercedes Benz GLA 200 Premium • Agency Warranty And Service Packag",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/gla-class/2026/7/2/aed-2394pm-0-downpayment-benz-gla-200-prem-2-382---5e8a0b3214134c95b2c5bdfb15e194ac/,,Sheikh Zayed Road,mercedes-benz,gla-class,2022,4,61273,15318.25,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,124950,11.735668936263098,,
16904808,"AED 2,874 P.M • 0% Downpayment • Mercedes-Benz S450 • 1 Year Warranty",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/s-class/2026/7/10/aed-2874-pm-0-downpayment-mercedes-benz-s4-2-491---ab66fe40a78749039d426fd08300830e/,,Sheikh Zayed Road,mercedes-benz,s-class,2020,6,90319,15053.17,Sedan,6.0,,Automatic,Petrol,GCC,,Dealer,Dubai,149950,11.918057184177155,,
16896674,"AED 2,394 P.M • 0% Downpayment • Mercedes-Benz C 300 Premium • 1 Year Warranty",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2026/7/3/aed-2394-pm-0-downpayment-mercedes-benz-c--2-523---8ed0e01d3c7a4feca09a02945e7f686a/,,Sheikh Zayed Road,mercedes-benz,c-class,2021,5,68985,13797.0,Coupe,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,124950,11.735668936263098,,
16892241,"AED 2,394 P.M • 0% Downpayment • Mercedes-Benz C200 Premium • 1 Year Warranty",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2026/6/30/aed-2394-pm-0-downpayment-mercedes-benz-c2-2-915---40987bf3a742446691e0e20f3ecde1f7/,,Sheikh Zayed Road,mercedes-benz,c-class,2021,5,42156,8431.2,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,124950,11.735668936263098,,
16625310,"AED 3,353 pm • 0% Downpayment • Mercedes CLA200 • 5 Years Agency Warranty",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/cla-class/2025/11/5/aed-4023-pm-0-downpayment-mercedes-cla200--2-813---acf332ec9f3b4e3ebc3a2cb143105f2c/,,Sheikh Zayed Road,mercedes-benz,cla-class,2026,0,15,15.0,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,174950,12.072255497795835,,
16717578,"AED 3,065 p.m • 0% Downpayment • Mercedes GLB 35 AMG • 1 Year Warranty",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/glb-class/2026/1/23/aed-3180-pm-0-downpayment-mercedes-glb-35--2-599---b102672c7824472bbb016bcc3534b246/,,Sheikh Zayed Road,mercedes-benz,glb-class,2023,3,89694,29898.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,159950,11.982616545377663,,
16822498,"AED 3,544 P.M • 0% Downpayment • Mercedes-Benz GLB 200  • Agency Warranty",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/glb-class/2026/4/30/aed-3736-pm-0-downpayment-mercedes-benz-gl-2-565---ecd57d8520cf4808a89c4aecbce38052/,,Sheikh Zayed Road,mercedes-benz,glb-class,2025,1,90,90.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,184950,12.1278407972606,,
16782884,"AED 3,065 p.m • 0% Downpayment • Mercedes-Benz GLC 200 Coupe • Agency Warranty",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/glc-coupe/2026/3/25/aed-3353-pm-0-downpayment-mercedes-benz-gl-2-190---de1a99aff0d547bf8281201c1bdf701a/,,Sheikh Zayed Road,mercedes-benz,glc coupe,2021,5,29747,5949.4,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,159950,11.982616545377663,,
16905255,"AED 2,682 P.M • 0% Downpayment •  Mercedes-Benz V 250 VIP Design • 1 Year Warranty",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/v-class/2026/7/11/aed-2682-pm-0-downpayment-mercedes-benz-v--2-063---b77fbb7ca1704647a4fed4c82fbf1e50/,,Sheikh Zayed Road,mercedes-benz,v-class,2021,5,122600,24520.0,Van,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,139950,11.8490404949436,,
16908167,2015 MERCEDES-BENZ E250 CONVERTIBLE GCC SPECS IN EXCELLENT CONDITION,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/e-class/2026/7/13/mercedes-benz-e-class-e-250-2015-gcc-specs-2-525---f8987ec676774753abfbbed2ff204000/,,Business Bay,mercedes-benz,e-class,2015,11,129000,11727.27,Soft Top Convertible,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,34500,10.448714603019452,,
16882579,2025 Mercedes-Benz CLE 200 | Korean Specs | Low mileage,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/cle-class/2026/6/22/2025-mercedes-benz-cle-200-korean-specs-lo-2-022---3b5a49e553b041e09299d6741b41c2a5/,,Ras Al Khor Industrial,mercedes-benz,cle-class,2025,1,22867,22867.0,Coupe,4.0,,Automatic,Petrol,Korean,,Dealer,Dubai,219000,12.296827008798639,,
16882867,G55 AMG 2008 GCC Full Upgraded  2024,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/g-class/2026/6/22/g55-amg-2008-gcc-full-upgraded-2024-2-773---7a56d968d0ec4f49877e710addacfb1d/,,Mirdif Hills,mercedes-benz,g-class,2008,18,120000,6666.67,SUV,8.0,,Automatic,Petrol,GCC,,Owner,Dubai,209000,12.250089530946948,,
16906504,G6 2013 Up Nardo Brabus 2026 50% less than cost price,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/g-class/2026/7/12/mercedes-benz-g-class-g-63-amg-2013-gcc-sp-2-553---415e84ca20b646aca4bc2c354c71da9d/,,Mirdif Hills,mercedes-benz,g-class,2013,13,145000,11153.85,SUV,8.0,,Automatic,Petrol,GCC,,Owner,Dubai,197000,12.190959007720126,,
16522042,"Mercedes A250, 2017, GCC, AMG, Full service history, Excellent condition",https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/a-class/2025/8/15/mercedes-a250-2017-gcc-amg-full-service-hi-2-229---db0018ceb1ae459ba0fee6e151a25f6e/,,Elan,mercedes-benz,a-class,2017,9,145000,16111.11,Hatchback,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,40000,10.596634733096073,,
16908300,Mercedes GLA250 2015 Front Wheel Drive full option Two original keys Super Clean car,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/gla-class/2026/7/13/mercedes-gla250-2015-front-wheel-drive-ful-2-969---c9b63373c253495db61805c98cf04e99/,,Al Mamzar Front,mercedes-benz,gla-class,2015,11,178000,16181.82,SUV,4.0,,Automatic,Petrol,American,,Dealer,Dubai,28000,10.239959789157341,,
16838537,AED 6351/month | 2019 Mercedes-Benz G-Class G 65 AMG | GCC Specs | Ref#463579,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/g-class/2026/7/13/aed-7217month-2019-mercedes-benz-g-class-g-2-808---9ad903215fee4b1e8911bbfd7aa02c4d/,,Jumeirah Village Circle (JVC),mercedes-benz,g-class,2019,7,92373,13196.14,SUV,8.0,,Automatic,Petrol,GCC,,Dealer,Dubai,418000,12.943236711506893,,
16908245,2020 Mercedes-Benz E-Class E 350 - Luxury  Tech - American Specs,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/e-class/2026/7/13/2020-mercedes-benz-e-class-e-350-luxury-te-2-046---322321bf874549389bea982fd117a6f9/,,Ras Al Khor Industrial,mercedes-benz,e-class,2020,6,121000,20166.67,Sedan,4.0,,Automatic,Petrol,American,,Dealer,Dubai,85000,11.350406535472453,,
16908228,Mercedes-Benz G-Class G 63 AMG 2016 European Specs,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/g-class/2026/7/13/mercedes-benz-g-class-g-63-amg-2016-europe-2-739---48c3a75d0b0444a797887902b95e6684/,,Ghoroob Mirdif,mercedes-benz,g-class,2016,10,165000,16500.0,SUV,8.0,,Automatic,Petrol,European,,Owner,Dubai,159000,11.976659481202368,,
16908201,3700 Monthly Payment With 0% Down Payment  Mercedes-Benz E-Class E 200 Exclusive - Korean Specs,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/e-class/2026/7/13/brand-new-2026-mercedes-benz-e-class-e-200-2-359---d064ee35d36d4bc38b11f6792feee454/,,Sheikh Zayed Road,mercedes-benz,e-class,2026,0,750,750.0,Sedan,4.0,,Automatic,Petrol,Korean,,Dealer,Dubai,197000,12.190959007720126,,
16908165,WARRANTY | BRAND NEW 2026 G63 AMG | DOUBLE NIGHT PACKAGE,https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/g-class/2026/7/13/warranty-brand-new-2026-g63-amg-double-nig-2-519---fc7cc361fbd84c5287035b4923b725dd/,,Al Quoz Industrial Area 2,mercedes-benz,g-class,2026,0,0,0.0,SUV,8.0,,Automatic,Petrol,Other,,Dealer,Dubai,915000,13.726679344257658,,
16890256,AED 713/m | 0 DP | Free 3 Months Warranty | Service History | 30 Day Return | TOYOTA COROLLA 2023,https://dubai.dubizzle.com/motors/used-cars/toyota/corolla/2026/6/28/aed-745m-0-dp-free-3-months-warranty-servi-2-497---5f1f6bff497742ec887e94cca8f1345d/,,Barsha Heights (Tecom),toyota,corolla,2023,3,115859,38619.67,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,45499,10.725445626675544,,
16894078,Toyota Land Cruiser VXR 3.3 2026 GCC Specs,https://dubai.dubizzle.com/motors/used-cars/toyota/land-cruiser/2026/7/1/toyota-land-cruiser-vxr-33-2025-gcc-specs-2-788---8486423acec147348b29f136ae1a7c8d/,,Ras Al Khor Industrial 3,toyota,land cruiser,2025,1,0,0.0,SUV,6.0,,Automatic,Diesel,GCC,,Dealer,Dubai,345000,12.751299696013497,,
16874094,Toyota Corolla 2018 SE | GCC Specs | Well Maintained,https://dubai.dubizzle.com/motors/used-cars/toyota/corolla/2026/6/15/toyota-corolla-2018-se-gcc-specs-well-main-2-108---d3b11fd2e6d040ce9b32a73c078791ff/,,Meydan,toyota,corolla,2018,8,171000,21375.0,Sedan,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,29999,10.308919326755392,,
16893058,Toyota Yaris 2018 E GCC Specs,https://dubai.dubizzle.com/motors/used-cars/toyota/yaris/2026/6/30/toyota-yaris-2018-e-gcc-specs-2-851---7bf47d4e26e1482a8a5e4570a7749c7e/,,Al Khail Heights,toyota,yaris,2018,8,200000,25000.0,Sedan,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,26000,10.165851817003619,,
16894886,AED 654/month | 0 Downpayment | Free 1 Month Warranty | 30 Day Return | TOYOTA YARIS 2024,https://dubai.dubizzle.com/motors/used-cars/toyota/yaris/2026/7/2/aed-654month-0-downpayment-free-1-month-wa-2-109---53ed51a9d48b445bbeaa42f8021f20f1/,,Barsha Heights (Tecom),toyota,yaris,2024,2,73888,36944.0,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,41699,10.638232426684,,
16893727,Toyota Rav 4 2026 Chinese Specs - Brand New Efficiency,https://dubai.dubizzle.com/motors/used-cars/toyota/rav-4/2026/7/1/toyota-rav-4-2026-chinese-specs-brand-new--2-526---0e19bd8dd59a48caaa4a94acd59edaee/,,Ras Al Khor Industrial 3,toyota,rav 4,2026,0,0,0.0,SUV,4.0,,Automatic,Petrol,Chinese,,Dealer,Dubai,131000,11.782952602183288,,
16769246,"AED 1,157/month | 0 DP | Free 3 Months Warranty | Service History | 30 Day Return | TOYOTA RAV4 2021",https://dubai.dubizzle.com/motors/used-cars/toyota/rav-4/2026/3/9/aed-1219month-0-dp-free-3-months-warranty--2-977---3e45ca5912e042f59e4a5d06f13c62fe/,,Barsha Heights (Tecom),toyota,rav 4,2021,5,75625,15125.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,73790,11.208978500052412,,
16803825,Toyota Land Cruiser GXR 2026  3.5L Tt JBL  Radar,https://dubai.dubizzle.com/motors/used-cars/toyota/land-cruiser/2026/4/14/toyota-land-cruiser-gxr-2026-35l-tt-gcc-sp-2-877---9f10cf24d0f1461cae3664ea91edbbf8/,,Ras Al Khor Industrial 3,toyota,land cruiser,2026,0,0,0.0,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Dubai,317000,12.666657052859417,,
16839931,Toyota Rush EX 2023 GCC Specs 7 Seaters Single Owner Used Car For Sale,https://dubai.dubizzle.com/motors/used-cars/toyota/rush/2026/5/15/toyota-rush-ex-2023-gcc-specs-7-seaters-si-2-201---d0d2fdda654841bebd0da1fda191be23/,,Ras Al Khor Industrial 1,toyota,rush,2023,3,55126,18375.33,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,45000,10.714417768752456,,
16905643,Toyota Fortuner VXR 2017 GCC Specs - Excellent Condition,https://dubai.dubizzle.com/motors/used-cars/toyota/fortuner/2026/7/11/toyota-fortuner-vxr-2017-gcc-specs-excelle-2-963---a84479c9c6af491ab53123d93d41b0e6/,,Al Nahda (Dubai),toyota,fortuner,2017,9,162000,18000.0,SUV,6.0,,Automatic,Petrol,GCC,,Owner,Dubai,66000,11.097410021008562,,
16812999,"AED 1,141/month | 0 Downpayment | Free 3 Months Warranty | 30 Day Return | TOYOTA RAV4 2022",https://dubai.dubizzle.com/motors/used-cars/toyota/rav-4/2026/4/22/aed-1229month-0-downpayment-free-3-months--2-731---587da8a3cb4344deab769eec962debee/,,Barsha Heights (Tecom),toyota,rav 4,2022,4,82773,20693.25,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,72795,11.195402550507426,,
16888905,Toyota Fortuner 2022 EXR GCC Specs/Auto Loan Can Be Arranged With 0 Down Payment,https://dubai.dubizzle.com/motors/used-cars/toyota/fortuner/2026/6/27/toyota-fortuner-2022-exr-gcc-specsauto-loa-2-095---8e3c7a784d224bd6ab137f9c88d6d730/,,Ras Al Khor Industrial 1,toyota,fortuner,2022,4,60200,15050.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,86000,11.362102575235644,,
16888647,🚗 NO CONVENIENCE FEES | UNDER WARRANTY | CERTIFIED PRE-OWNED | 0% DOWN PAYMENT,https://dubai.dubizzle.com/motors/used-cars/toyota/corolla-cross/2026/6/27/no-convenience-fees-under-warranty-certifi-2-217---59b0bbb052014ea2a4a05f8341ab9f66/,,Al Quoz Industrial Area 3,toyota,corolla cross,2024,2,69874,34937.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,65900,11.095893720490599,,
16896337,Toyota Camry GL v4 2.5 2017 Model GCC Specs In Very Good Condition,https://dubai.dubizzle.com/motors/used-cars/toyota/camry/2026/7/3/toyota-camry-gl-v4-25-2017-model-gcc-specs-2-346---389037ad7e7a4c89bf054362b096454c/,,Business Bay,toyota,camry,2017,9,233000,25888.89,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,24500,10.106428396532818,,
16903318,Toyota RAV4 GXR 2026 GCC Specs Inhouse finance pay 49k remaining easy emi,https://dubai.dubizzle.com/motors/used-cars/toyota/rav-4/2026/7/9/toyota-rav4-gxr-2026-gcc-specs-inhouse-fin-2-574---ac89572d25bf4a79b8e6ed931180f2e0/,,Sheikh Zayed Road,toyota,rav 4,2026,0,500,500.0,SUV,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,49500,10.809727948556782,,
16849283,Brand New 4.0L 2026 Toyota Land Cruiser GXR - GCC Specs - 3.5L Twin Turbo,https://dubai.dubizzle.com/motors/used-cars/toyota/land-cruiser/2026/5/23/brand-new-40l-2026-toyota-land-cruiser-gxr-2-607---c2f2d9072aed44249b926e297181da23/,,Ras Al Khor Industrial 3,toyota,land cruiser,2026,0,0,0.0,SUV,6.0,,Automatic,Petrol,GCC,,Dealer,Dubai,232000,12.354492650648448,,
16885376,Toyota Corolla Cross GLI Hybrid 2024 GCC Specs,https://dubai.dubizzle.com/motors/used-cars/toyota/corolla-cross/2026/6/24/toyota-corolla-cross-gli-hybrid-2024-gcc-s-2-412---7553d79e4bf14ce18fa6c8c2ef4770c5/,,Ras Al Khor Industrial,toyota,corolla cross,2024,2,63000,31500.0,SUV,4.0,,Automatic,Plug-in Hybrid,GCC,,Dealer,Dubai,87900,11.383955083673268,,
16829825,NO CONVENIENCE FEES | UNDER WARRANTY | 0% DOWN PAYMENT | CERTIFIED PRE-OWNED |,https://dubai.dubizzle.com/motors/used-cars/toyota/yaris/2026/5/6/free-registration-no-convenience-fees-unde-2-865---f0a8c29d0dda4a4d91a8d5b929dafab7/,,Nad Al Hamar,toyota,yaris,2021,5,165963,33192.6,Sedan,4.0,,Automatic,Petrol,GCC,,Dealer,Dubai,29500,10.292145542327912,,
16712516,TOYOTA RAV4 2023 GCC SPECS EXCELLENT CONDITION UNDER WARRANTY,https://dubai.dubizzle.com/motors/used-cars/toyota/rav-4/2026/1/19/toyota-rav4-2023-gcc-specs-excellent-condi-2-145---44c483bd4e4f4e9bb686bc9c7e7b7d05/,,Barsha Heights (Tecom),toyota,rav 4,2023,3,68000,22666.67,SUV,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,92000,11.429543856031177,,
16899706,Toyota RAV4 City Edition 2025 Model Only for EXPORT,https://dubai.dubizzle.com/motors/used-cars/toyota/rav-4/2026/7/6/toyota-rav4-city-edition-2025-model-only-f-2-851---58b81dcd0fe24f7799f4cea48d148141/,,Ras Al Khor Industrial,toyota,rav 4,2025,1,0,0.0,SUV,4.0,,Automatic,Petrol,Other,,Dealer,Dubai,79000,11.27720313144916,,
16897438,Toyota Corolla 2026 Chinese Specs - Brand New Condition,https://dubai.dubizzle.com/motors/used-cars/toyota/corolla/2026/7/4/toyota-corolla-2026-chinese-specs-brand-ne-2-832---86c36a72bb4a40eb87784fc0763e91b8/,,Ras Al Khor Industrial 3,toyota,corolla,2026,0,0,0.0,Sedan,4.0,,Automatic,Petrol,Chinese,,Dealer,Dubai,75000,11.225243392518447,,
16907985,2026 Toyota RAV4 Adventure | GCC Specs | Brand New,https://dubai.dubizzle.com/motors/used-cars/toyota/rav-4/2026/7/13/2026-toyota-rav4-adventure-gcc-specs-brand-2-399---6e79c7537cd64855a9331d183490a70d/,,Ras Al Khor Industrial 3,toyota,rav 4,2026,0,0,0.0,SUV,4.0,,Automatic,Hybrid,GCC,,Dealer,Dubai,180000,12.100712129872347,,
16903207,Toyota Corolla Cross 2.0L Hybrid 2025 Model Only for EXPORT,https://dubai.dubizzle.com/motors/used-cars/toyota/corolla-cross/2026/7/9/toyota-corolla-cross-20l-hybrid-2025-model-2-712---a494099f84ba4644afa3914be1fd86ba/,,Ras Al Khor Industrial,toyota,corolla cross,2025,1,0,0.0,Crossover,4.0,,Automatic,Hybrid,Other,,Dealer,Dubai,75000,11.225243392518447,,
16896253,ALMOST NEW OYOTA YARIS 1.5L SE 2023 GCC SPEC NO ACCIDENT 100% ORIGINAL PAINT CAR PLAY NAV SINGLE OWN,https://dubai.dubizzle.com/motors/used-cars/toyota/yaris/2026/7/3/almost-new-oyota-yaris-15l-se-2023-gcc-spe-2-400---2529cd9b82cc4816b1ce358510160fc2/,,Al Qusais Residential Area,toyota,yaris,2023,3,37400,12466.67,Sedan,4.0,,Automatic,Petrol,GCC,,Owner,Dubai,41000,10.621327345686446,,
